ID_Aluno;Nome_Completo;Data_Nascimento;Idade;Sexo;CPF;Telefone;Endereço;Bairro;Cidade;UF;Email;ID_Turma;Nome_Mãe;Nome_Pai;Data_Matrícula;Data_Rescisão
7669;Cauã Carvalho;2011-11-03;13;M;56880442389;(11) 96592-1695;Travessa Avenida de Marques;Liberdade;São Paulo;SP;cauã23@hotmail.com;635;Heloisa Carvalho;Murilo Carvalho;2017-07-02;
7670;Caleb Viana;2016-11-19;8;M;29134122333;(11) 91778-2555;Avenida Loteamento Kevin da Paz;Vila Prudente;São Paulo;SP;caleb464@outlook.com;620;Maria Cecília Viana;Gael Henrique Viana;2017-02-15;
7671;Ana Laura Albuquerque;2017-08-07;7;F;13610214697;(11) 92710-4584;Avenida Trevo de Barbosa;Morumbi;São Paulo;SP;ana laura.albuquerque@bol.com.br;616;Bianca Albuquerque;Augusto Albuquerque;2017-08-15;
7672;Bruno Novaes;2013-05-31;11;M;22174871397;(11) 92827-7129;Rua Trevo de Montenegro;Vila Olímpia;São Paulo;SP;bruno.novaes@ig.com.br;630;Isadora Novaes;Enrico Novaes;2017-02-28;
7673;Agatha Siqueira;2010-04-06;14;F;07589704702;(11) 98797-9669;Travessa Aeroporto Silva;Vila Olímpia;São Paulo;SP;agatha.siqueira@outlook.com;639;Alana Siqueira;Davi Miguel Siqueira;2017-07-03;
7674;Ana Luiza da Paz;2008-04-17;16;F;60558749940;(11) 92671-9310;Avenida Quadra de Macedo;Butantã;São Paulo;SP;ana luiza.da paz@uol.com.br;643;Sofia da Paz;;2017-02-13;
7675;Enrico Guerra;2013-05-14;11;M;45870072621;(11) 91566-6235;Avenida Feira Guerra;Butantã;São Paulo;SP;enricoguerra@bol.com.br;630;Eduarda Guerra;Mateus Guerra;2017-04-08;
7676;Stella da Cruz;2016-02-13;8;F;77612822015;(11) 99427-3851;Alameda Morro João Guilherme Moraes;Vila Olímpia;São Paulo;SP;stella.da cruz@hotmail.com;;Maria da Cruz;Otto da Cruz;2017-05-29;2020-01-30
7677;Alana Carvalho;2018-03-27;6;F;68150359679;(11) 93240-5128;Travessa Parque Caldeira;Morumbi;São Paulo;SP;acarvalho@bol.com.br;613;Mariana Carvalho;Yago Carvalho;2018-03-28;
7678;Apollo Peixoto;2017-06-26;7;M;98273537201;(11) 97312-5506;Alameda Ladeira de Santos;Anhangabaú;São Paulo;SP;apollo.peixoto@gmail.com;617;Raquel Peixoto;João Lucas Peixoto;2017-08-27;
7679;Caleb Nunes;2018-07-22;6;M;23515787392;(11) 94873-2755;Travessa Conjunto Nunes;Morumbi;São Paulo;SP;caleb305@gmail.com;613;Raquel Nunes;Mateus Nunes;2018-07-23;
7680;Heloisa Guerra;2011-01-25;13;F;81468936487;(11) 92636-6204;Alameda Lago de Correia;Vila Prudente;São Paulo;SP;heloisa182@terra.com.br;634;Bárbara Guerra;Emanuel Guerra;2017-11-08;
7681;Augusto Azevedo;2015-06-17;9;M;89245798367;(11) 96648-9881;Travessa Largo Maria Cecília Mendes;Liberdade;São Paulo;SP;augustoazevedo@ig.com.br;622;Manuela Azevedo;Caleb Azevedo;2017-09-29;
7682;Stella Cavalcante;2017-05-30;7;F;37628885410;(11) 99907-9196;Alameda Campo Renan Nogueira;Perdizes;São Paulo;SP;stella635@gmail.com;617;Ana Luiza Cavalcante;Thales Cavalcante;2017-12-26;
7683;Olívia Jesus;2013-11-03;11;F;45955489538;(11) 97960-9369;Alameda Loteamento de Almeida;Anhangabaú;São Paulo;SP;olívia.jesus@hotmail.com;628;Hadassa Jesus;Brayan Jesus;2017-06-09;
7684;Emanuel Moura;2016-09-24;8;M;03952618925;(11) 97148-6813;Rua Trecho de Borges;Sacomã;São Paulo;SP;emoura@hotmail.com;;Olívia Moura;Yago Moura;2017-12-15;2024-05-27
7685;Ana Lívia da Costa;2015-10-11;9;F;86333714185;(11) 95012-6303;Avenida Praia de Moraes;Vila Olímpia;São Paulo;SP;ada costa@ig.com.br;;Vitória da Costa;João da Costa;2017-08-05;2022-12-05
7686;Ana Beatriz Azevedo;2009-08-28;15;F;35654754324;(11) 94540-5888;Travessa Vila de Rezende;Perdizes;São Paulo;SP;aazevedo@ig.com.br;642;Sofia Azevedo;Vitor Gabriel Azevedo;2017-12-11;
7687;Raul Azevedo;2019-01-31;5;M;94518374496;(11) 91099-3670;Alameda Trecho Marcos Vinicius Gomes;Perdizes;São Paulo;SP;raul.azevedo@hotmail.com;618;Letícia Azevedo;Caleb Azevedo;2019-02-01;
7688;João Gabriel Moreira;2017-02-03;7;M;94784908869;(11) 93287-3521;Alameda Lago de Borges;Liberdade;São Paulo;SP;jmoreira@bol.com.br;617;Luísa Moreira;Luiz Felipe Moreira;2017-12-03;
7689;Davi Miguel Sá;2009-04-05;15;M;66376911122;(11) 97086-9485;Alameda Sítio Vasconcelos;Vila Olímpia;São Paulo;SP;dsá@terra.com.br;;Olívia Sá;Ian Sá;2017-06-17;2020-08-03
7690;Luan Aparecida;2011-05-03;13;M;80998142906;(11) 99176-7052;Travessa Rua Monteiro;Morumbi;São Paulo;SP;laparecida@hotmail.com;635;Ana Laura Aparecida;Murilo Aparecida;2017-03-25;
7691;Heloísa Borges;2013-10-29;11;F;35425206409;(11) 95251-9921;Avenida Conjunto Alexandre Rios;Vila Prudente;São Paulo;SP;heloísa912@gmail.com;629;Mirella Borges;;2017-12-29;
7692;Marina Rocha;2009-01-31;15;F;91804501920;(11) 94983-5620;Rua Vereda Silva;Lapa;São Paulo;SP;marina.rocha@ig.com.br;640;Ana Lívia Rocha;Mateus Rocha;2017-11-25;
7693;Heitor Garcia;2009-12-25;15;M;35879445203;(11) 99226-9397;Alameda Campo Castro;Perdizes;São Paulo;SP;hgarcia@terra.com.br;640;Alícia Garcia;;2017-12-09;
7694;Maria Liz Macedo;2007-07-18;17;F;21300907836;(11) 98780-4604;Avenida Praça de Gonçalves;Morumbi;São Paulo;SP;maria lizmacedo@hotmail.com;;Agatha Macedo;Murilo Macedo;2017-11-29;2017-12-31
7695;Luna Viana;2017-08-21;7;F;25147390078;(11) 99728-2650;Travessa Praia Castro;Lapa;São Paulo;SP;luna414@terra.com.br;618;Gabriela Viana;João Guilherme Viana;2017-08-22;
7696;Yago Correia;2018-09-27;6;M;79161329046;(11) 94549-7928;Avenida Fazenda Ana Carolina Vasconcelos;Luz;São Paulo;SP;ycorreia@uol.com.br;613;Ana Lívia Correia;Thales Correia;2018-09-28;
7697;Paulo da Paz;2010-05-30;14;M;76005042488;(11) 93655-4778;Avenida Núcleo Laura Mendes;Anhangabaú;São Paulo;SP;pda paz@ig.com.br;637;Fernanda da Paz;Enrico da Paz;2017-03-23;
7698;Luiz Henrique Rezende;2007-06-03;17;M;74439544990;(11) 96688-4855;Avenida Vereda de Sampaio;Liberdade;São Paulo;SP;lrezende@hotmail.com;;Agatha Rezende;Paulo Rezende;2017-08-22;2017-12-31
7699;João Lucas Correia;2007-06-10;17;M;97964846140;(11) 96629-2326;Avenida Residencial Allana Correia;Liberdade;São Paulo;SP;joão lucas.correia@uol.com.br;;Hellena Correia;Joaquim Correia;2017-05-28;2017-12-31
7700;Otto Montenegro;2014-06-23;10;M;80057275490;(11) 97522-7171;Travessa Largo da Luz;Sacomã;São Paulo;SP;otto.montenegro@gmail.com;627;Daniela Montenegro;Marcos Vinicius Montenegro;2017-06-28;
7701;Theo Araújo;2012-02-07;12;M;68771371151;(11) 92035-3240;Travessa Feira de Barbosa;Vila Olímpia;São Paulo;SP;theo970@uol.com.br;631;Eloah Araújo;Levi Araújo;2017-06-14;
7702;Antonella Ribeiro;2012-02-13;12;F;69977002400;(11) 92161-9063;Avenida Trecho Souza;Sacomã;São Paulo;SP;antonella.ribeiro@bol.com.br;632;Marina Ribeiro;;2017-09-22;
7703;Calebe Aragão;2019-05-06;5;M;20867044950;(11) 92746-4684;Avenida Sítio Sophia Monteiro;Luz;São Paulo;SP;calebearagão@ig.com.br;624;Isabelly Aragão;Luiz Otávio Aragão;2019-05-07;
7704;Aylla Siqueira;2016-05-12;8;F;72140723480;(11) 92095-8750;Alameda Avenida de Sá;Lapa;São Paulo;SP;aylla.siqueira@uol.com.br;619;Maria Cecília Siqueira;Diego Siqueira;2017-03-29;
7705;Davi Miguel Araújo;2011-08-27;13;M;73627512546;(11) 92278-2814;Alameda Setor Josué Araújo;Butantã;São Paulo;SP;davi miguel.araújo@uol.com.br;634;Maria Cecília Araújo;João Felipe Araújo;2017-12-19;
7706;João Lucas Peixoto;2017-08-09;7;M;91606326892;(11) 93822-2005;Rua Conjunto Pastor;Sacomã;São Paulo;SP;joão lucas.peixoto@outlook.com;616;Manuela Peixoto;Thomas Peixoto;2017-08-10;
7707;André Brito;2017-01-06;7;M;21510668482;(11) 94324-6146;Travessa Conjunto Ana Vitória da Mata;Lapa;São Paulo;SP;abrito@hotmail.com;617;Lara Brito;Thomas Brito;2017-06-03;
7708;Caroline Marques;2019-03-22;5;F;59138865257;(11) 93192-5224;Avenida Viela Andrade;Vila Olímpia;São Paulo;SP;caroline303@uol.com.br;623;Lorena Marques;Ian Marques;2019-03-23;
7709;Caroline Cirino;2014-03-04;10;F;98331021654;(11) 92961-5379;Avenida Aeroporto Fernando Vasconcelos;Sacomã;São Paulo;SP;ccirino@gmail.com;627;Elisa Cirino;Theo Cirino;2017-07-07;
7710;Davi Miguel Sousa;2010-12-08;14;M;04257804919;(11) 98319-8054;Avenida Trevo Maria Helena Vargas;Butantã;São Paulo;SP;dsousa@ig.com.br;638;Caroline Sousa;Ian Sousa;2017-02-14;
7711;Augusto Jesus;2016-03-17;8;M;94387572590;(11) 93490-8370;Travessa Trecho Rios;Perdizes;São Paulo;SP;augusto.jesus@outlook.com;621;Bárbara Jesus;Enrico Jesus;2017-01-15;
7712;Ayla Rocha;2008-01-28;16;F;39747589631;(11) 92955-1769;Rua Praia Costela;Luz;São Paulo;SP;ayla65@hotmail.com;643;Esther Rocha;Levi Rocha;2017-11-20;
7713;João Gabriel da Mota;2013-08-21;11;M;71872034457;(11) 97887-4527;Travessa Passarela Lunna Teixeira;Luz;São Paulo;SP;joão gabriel436@bol.com.br;628;Hadassa da Mota;Augusto da Mota;2017-12-08;
7714;João Felipe Machado;2015-12-01;9;M;43074881793;(11) 99725-2278;Travessa Residencial de da Paz;Sacomã;São Paulo;SP;joão felipe951@ig.com.br;622;Ana Liz Machado;João Felipe Machado;2017-08-18;
7715;Vitória Pacheco;2010-05-03;14;F;90444028080;(11) 98351-1219;Travessa Vereda de Andrade;Vila Prudente;São Paulo;SP;vpacheco@outlook.com;;Bruna Pacheco;Murilo Pacheco;2017-05-27;2021-10-01
7716;Calebe Nogueira;2014-01-23;10;M;00235573218;(11) 97008-7909;Alameda Colônia Oliveira;Sacomã;São Paulo;SP;cnogueira@bol.com.br;626;Maria Cecília Nogueira;Augusto Nogueira;2017-04-11;
7717;Isis Novais;2013-10-12;11;F;18675979988;(11) 91891-5580;Alameda Residencial Davi Luiz Moura;Luz;São Paulo;SP;isis816@gmail.com;628;Agatha Novais;Thales Novais;2017-12-11;
7718;Maria Luísa Viana;2010-01-14;14;F;20835069357;(11) 95004-5420;Rua Morro da Rocha;Morumbi;São Paulo;SP;mviana@outlook.com;637;Bruna Viana;Augusto Viana;2017-02-09;
7719;Maria Helena Correia;2008-12-01;16;F;09550591505;(11) 98744-1624;Rua Estação de Fogaça;Luz;São Paulo;SP;maria helena24@bol.com.br;;Heloísa Correia;Augusto Correia;2017-08-29;2022-05-03
7720;Ana Lívia Novaes;2014-12-21;10;F;50667417072;(11) 92200-2902;Avenida Via de Aparecida;Vila Olímpia;São Paulo;SP;ana lívianovaes@outlook.com;626;Maysa Novaes;Pietro Novaes;2017-02-07;
7721;Mateus Ramos;2009-10-06;15;M;96105583801;(11) 91581-3383;Rua Aeroporto Ana Beatriz Cavalcante;Morumbi;São Paulo;SP;mateus.ramos@terra.com.br;640;Emanuelly Ramos;Enrico Ramos;2017-05-09;
7722;Enrico Correia;2015-05-08;9;M;50688808268;(11) 98359-4040;Rua Largo Nunes;Perdizes;São Paulo;SP;enrico.correia@hotmail.com;622;Agatha Correia;Murilo Correia;2017-04-13;
7723;Esther Rocha;2012-10-15;12;F;58723814639;(11) 95177-5032;Rua Viela da Conceição;Butantã;São Paulo;SP;esther.rocha@terra.com.br;;Sofia Rocha;Joaquim Rocha;2017-08-16;2023-09-04
7724;Lara Rezende;2016-07-13;8;F;52946069758;(11) 92121-6127;Travessa Setor de Santos;Vila Olímpia;São Paulo;SP;lararezende@gmail.com;620;Olívia Rezende;Caleb Rezende;2017-02-20;
7725;Luana da Mota;2012-10-12;12;F;20737128483;(11) 95009-8442;Rua Area Hellena Cavalcante;Sacomã;São Paulo;SP;luanada mota@uol.com.br;;Alana da Mota;Henry Gabriel da Mota;2017-06-02;2020-12-19
7726;Augusto Barros;2017-07-04;7;M;18060449850;(11) 93406-6707;Travessa Campo Nathan Vasconcelos;Vila Olímpia;São Paulo;SP;abarros@outlook.com;618;Maria Luísa Barros;Benjamin Barros;2017-07-10;
7727;Esther Barros;2018-10-18;6;F;40633877190;(11) 91084-2034;Rua Favela de Nunes;Luz;São Paulo;SP;esther.barros@outlook.com;615;Vitória Barros;João Lucas Barros;2018-10-19;
7728;Ágatha Lima;2014-10-01;10;F;95070769674;(11) 96937-2285;Travessa Favela de Nascimento;Butantã;São Paulo;SP;ágatha347@bol.com.br;626;Brenda Lima;Thomas Lima;2017-12-21;
7729;Joaquim Mendonça;2012-12-10;12;M;54436677746;(11) 91051-1052;Alameda Via de Correia;Vila Prudente;São Paulo;SP;joaquimmendonça@terra.com.br;632;Agatha Mendonça;Augusto Mendonça;2017-04-16;
7730;Anna Liz da Cruz;2007-08-31;17;F;08896227847;(11) 96906-7882;Travessa Pátio da Costa;Vila Olímpia;São Paulo;SP;ada cruz@gmail.com;;Caroline da Cruz;Bruno da Cruz;2017-02-06;2017-12-31
7731;Heloisa Martins;2009-05-05;15;F;16354745419;(11) 93453-3278;Alameda Favela de Porto;Butantã;São Paulo;SP;heloisa122@uol.com.br;640;Mariana Martins;Miguel Martins;2017-10-03;
7732;Maria Cirino;2014-11-21;10;F;34765151633;(11) 91183-8099;Avenida Aeroporto Luiz Miguel Gomes;Morumbi;São Paulo;SP;mcirino@gmail.com;627;Hellena Cirino;Cauã Cirino;2017-09-07;
7733;Otto Ribeiro;2016-06-07;8;M;99697537082;(11) 99169-1854;Rua Aeroporto Melo;Vila Olímpia;São Paulo;SP;otto.ribeiro@hotmail.com;621;Mirella Ribeiro;Joaquim Ribeiro;2017-03-30;
7734;João Mendonça;2008-11-16;16;M;08280473403;(11) 91536-1837;Avenida Chácara de Novaes;Lapa;São Paulo;SP;joão.mendonça@gmail.com;644;Maitê Mendonça;;2017-12-06;
7735;Mateus Siqueira;2011-04-26;13;M;62285259207;(11) 95238-1036;Travessa Campo Melo;Sacomã;São Paulo;SP;mateus926@bol.com.br;635;Maria Cecília Siqueira;Luigi Siqueira;2017-03-22;
7736;Luan Pacheco;2013-07-09;11;M;38522470443;(11) 99956-2424;Rua Praia Jade Machado;Lapa;São Paulo;SP;lpacheco@uol.com.br;630;Maria Fernanda Pacheco;Yuri Pacheco;2017-01-21;
7737;Luana Dias;2013-04-30;11;F;44984144452;(11) 93889-5690;Rua Viaduto de Novais;Sacomã;São Paulo;SP;luana876@outlook.com;630;Sofia Dias;Henry Dias;2017-08-04;
7738;Zoe Montenegro;2014-01-15;10;F;31046229291;(11) 95742-9376;Rua Fazenda Araújo;Anhangabaú;São Paulo;SP;zoe.montenegro@bol.com.br;626;Isabelly Montenegro;Luiz Miguel Montenegro;2017-02-19;
7739;Sarah Campos;2018-06-21;6;F;02785736783;(11) 98231-2636;Alameda Largo Luna da Mata;Luz;São Paulo;SP;scampos@ig.com.br;615;Bruna Campos;João Guilherme Campos;2018-06-22;
7740;Alana Azevedo;2007-10-23;17;F;56972070016;(11) 95897-4474;Rua Feira Rocha;Morumbi;São Paulo;SP;alana.azevedo@hotmail.com;647;Luísa Azevedo;;2017-07-03;
7741;Gabriela Lima;2017-06-10;7;F;65300657141;(11) 92374-7273;Avenida Parque Macedo;Liberdade;São Paulo;SP;gabriela665@outlook.com;618;Ana Luiza Lima;Levi Lima;2017-06-11;
7742;Maria Cecília Azevedo;2013-04-10;11;F;47387088202;(11) 98076-2132;Avenida Via de Cavalcante;Lapa;São Paulo;SP;mazevedo@outlook.com;630;Maria Cecília Azevedo;;2017-06-25;
7743;Otávio Barros;2010-08-09;14;M;90514372370;(11) 92789-9176;Avenida Estação de Garcia;Anhangabaú;São Paulo;SP;otávio118@outlook.com;637;Carolina Barros;Heitor Barros;2017-08-06;
7744;Luiz Otávio da Costa;2011-04-17;13;M;20271544740;(11) 96287-1644;Alameda Campo Marcos Vinicius Guerra;Perdizes;São Paulo;SP;luiz otávioda costa@ig.com.br;636;Maria Isis da Costa;Enzo Gabriel da Costa;2017-10-01;
7745;Anna Liz Aragão;2010-10-16;14;F;17571107192;(11) 97221-6028;Avenida Vila Emanuella Brito;Anhangabaú;São Paulo;SP;anna liz388@terra.com.br;;Maria Cecília Aragão;Levi Aragão;2017-11-03;2021-04-02
7746;Aylla Nunes;2015-09-28;9;F;08708119399;(11) 91382-1777;Alameda Praia Fogaça;Morumbi;São Paulo;SP;ayllanunes@bol.com.br;624;Mariana Nunes;Calebe Nunes;2017-04-23;
7747;Julia Brito;2016-08-05;8;F;58131509618;(11) 98292-9631;Alameda Lagoa de da Rosa;Morumbi;São Paulo;SP;juliabrito@terra.com.br;620;Ágatha Brito;Henry Gabriel Brito;2017-05-10;
7748;Marina Caldeira;2015-07-18;9;F;54834582292;(11) 96664-8377;Alameda Setor de Casa Grande;Liberdade;São Paulo;SP;mcaldeira@uol.com.br;624;Agatha Caldeira;Joaquim Caldeira;2017-12-12;
7749;João Gabriel da Costa;2019-03-16;5;M;65827308500;(11) 98447-5817;Travessa Pátio de Rezende;Lapa;São Paulo;SP;joão gabriel.da costa@gmail.com;;Mariana da Costa;Caio da Costa;2019-03-17;2017-12-31
7750;Benício Aparecida;2017-07-13;7;M;98972324619;(11) 93356-1333;Travessa Condomínio de Moreira;Perdizes;São Paulo;SP;benício.aparecida@bol.com.br;;Sofia Aparecida;Henrique Aparecida;2017-08-08;2024-10-03
7751;Paulo Nunes;2011-10-17;13;M;82116765640;(11) 96575-6038;Rua Condomínio Dias;Sacomã;São Paulo;SP;paulo.nunes@gmail.com;634;Mariana Nunes;Henry Nunes;2017-02-07;
7752;Ana Julia Moraes;2016-03-28;8;F;25214605900;(11) 98502-8929;Alameda Fazenda Nogueira;Lapa;São Paulo;SP;ana juliamoraes@gmail.com;621;Isis Moraes;Luiz Gustavo Moraes;2017-06-23;
7753;Maysa Moreira;2017-10-13;7;F;66427606219;(11) 91449-5053;Travessa Praça Allana Sousa;Liberdade;São Paulo;SP;maysa.moreira@terra.com.br;616;Sarah Moreira;Enrico Moreira;2017-10-14;
7754;Laís Cavalcante;2012-06-14;12;F;73010721810;(11) 99539-7747;Rua Núcleo de Araújo;Vila Prudente;São Paulo;SP;lcavalcante@outlook.com;633;Heloísa Cavalcante;Raul Cavalcante;2017-12-28;
7755;Olívia Ramos;2015-05-05;9;F;46664525768;(11) 93103-6779;Avenida Aeroporto de Pereira;Morumbi;São Paulo;SP;oramos@terra.com.br;;Bárbara Ramos;;2017-10-01;2023-11-20
7756;Alana Pacheco;2013-12-10;11;F;01589662234;(11) 95287-4812;Rua Campo Pacheco;Morumbi;São Paulo;SP;alana780@bol.com.br;630;Isabela Pacheco;Benício Pacheco;2017-07-03;
7757;Davi Miguel Caldeira;2010-02-01;14;M;75934933371;(11) 92348-1837;Travessa Avenida de Cavalcanti;Butantã;São Paulo;SP;davi miguel345@bol.com.br;638;Heloisa Caldeira;Luiz Henrique Caldeira;2017-06-07;
7758;Gael Nascimento;2016-07-09;8;M;87186332869;(11) 92541-1044;Travessa Avenida Theo Pires;Perdizes;São Paulo;SP;gnascimento@hotmail.com;620;Mirella Nascimento;João Lucas Nascimento;2017-04-27;
7759;Bruno Mendonça;2010-12-31;14;M;45852340704;(11) 98279-9586;Rua Vila da Costa;Luz;São Paulo;SP;bmendonça@outlook.com;;Luísa Mendonça;;2017-09-29;2020-03-28
7760;Carolina Mendonça;2017-08-28;7;F;12164642480;(11) 99589-8184;Rua Distrito de da Cruz;Luz;São Paulo;SP;carolinamendonça@outlook.com;616;Ayla Mendonça;Henry Mendonça;2017-10-10;
7761;Maya Rezende;2011-01-06;13;F;72397064972;(11) 92046-6643;Rua Largo Marcela Aragão;Liberdade;São Paulo;SP;mrezende@uol.com.br;;Mirella Rezende;Augusto Rezende;2017-12-20;2020-06-30
7762;Heitor Barros;2011-06-23;13;M;42593977589;(11) 99584-9565;Rua Recanto Sofia Porto;Anhangabaú;São Paulo;SP;heitor361@outlook.com;634;Ágatha Barros;Otto Barros;2017-04-26;
7763;Josué Pacheco;2009-01-04;15;M;58013373745;(11) 91642-9139;Avenida Aeroporto de Porto;Perdizes;São Paulo;SP;josuépacheco@terra.com.br;642;Ana Lívia Pacheco;Davi Miguel Pacheco;2017-03-12;
7764;Hadassa Silva;2009-11-02;15;F;73480585413;(11) 94313-9661;Avenida Distrito de Martins;Vila Prudente;São Paulo;SP;hadassa90@hotmail.com;;Mariana Silva;Thomas Silva;2017-03-02;2019-04-11
7765;João Felipe Sá;2008-06-21;16;M;55549052866;(11) 92967-4867;Alameda Parque de Vargas;Liberdade;São Paulo;SP;joão felipe.sá@bol.com.br;;Isabella Sá;Paulo Sá;2017-02-10;2021-04-03
7766;Diego Viana;2009-05-03;15;M;11992882873;(11) 93537-3069;Rua Vereda de Garcia;Liberdade;São Paulo;SP;diegoviana@gmail.com;641;Allana Viana;João Gabriel Viana;2017-12-05;
7767;Antonella da Costa;2014-05-15;10;F;37084744058;(11) 93638-2022;Avenida Jardim de Mendes;Lapa;São Paulo;SP;antonellada costa@gmail.com;626;Brenda da Costa;Ian da Costa;2017-06-18;
7768;João Vitor Siqueira;2012-06-03;12;M;83786841925;(11) 95076-8500;Rua Vereda Melo;Luz;São Paulo;SP;joão vitorsiqueira@gmail.com;632;Emanuelly Siqueira;Thales Siqueira;2017-10-21;
7769;Davi Martins;2007-09-14;17;M;50108520195;(11) 95433-3626;Travessa Via Agatha Melo;Anhangabaú;São Paulo;SP;davi492@bol.com.br;;Isabella Martins;João Martins;2017-09-07;2017-12-31
7770;Daniel Lima;2014-02-17;10;M;79278220700;(11) 97018-1358;Alameda Estação de Jesus;Liberdade;São Paulo;SP;daniel.lima@uol.com.br;626;Ana Luiza Lima;Caleb Lima;2017-06-11;
7771;Ayla Caldeira;2013-09-23;11;F;61775487519;(11) 93042-8186;Avenida Condomínio Vieira;Luz;São Paulo;SP;aylacaldeira@outlook.com;628;Milena Caldeira;Augusto Caldeira;2017-07-27;
7772;Vitor Aparecida;2014-09-26;10;M;78403063428;(11) 94217-9210;Travessa Ladeira de Borges;Sacomã;São Paulo;SP;vaparecida@terra.com.br;625;Elisa Aparecida;Thales Aparecida;2017-03-07;
7773;João Gabriel Cunha;2016-09-02;8;M;35986631602;(11) 95133-5340;Rua Vila Câmara;Butantã;São Paulo;SP;joão gabrielcunha@ig.com.br;619;Maria Cunha;;2017-09-17;
7774;Ana Laura Abreu;2009-01-30;15;F;32833337980;(11) 91121-8372;Avenida Passarela Cirino;Luz;São Paulo;SP;ana laura.abreu@outlook.com;640;Ágatha Abreu;Henry Gabriel Abreu;2017-10-02;
7775;Luna Garcia;2011-08-04;13;F;68198347203;(11) 91355-1365;Avenida Colônia de Montenegro;Vila Prudente;São Paulo;SP;luna.garcia@uol.com.br;;Ágatha Garcia;Raul Garcia;2017-09-07;2019-07-08
7776;Ana Julia Cunha;2011-09-26;13;F;03323160265;(11) 92273-4708;Rua Campo Valentina Pimenta;Perdizes;São Paulo;SP;acunha@hotmail.com;636;Ana Laura Cunha;Henry Cunha;2017-05-05;
7777;Heloísa Pinto;2009-05-18;15;F;01130916315;(11) 95538-1644;Avenida Feira de Barros;Liberdade;São Paulo;SP;heloísa629@ig.com.br;641;Brenda Pinto;Luiz Gustavo Pinto;2017-07-16;
7778;Mariana Araújo;2010-07-18;14;F;55220134000;(11) 99587-4824;Travessa Morro Guerra;Luz;São Paulo;SP;marianaaraújo@uol.com.br;638;Ana Liz Araújo;Pietro Araújo;2017-01-02;
7779;Brenda Fernandes;2010-02-07;14;F;89300956530;(11) 94538-4165;Alameda Distrito de Lopes;Sacomã;São Paulo;SP;brendafernandes@uol.com.br;;Stella Fernandes;Davi Fernandes;2017-03-15;2024-05-02
7780;Bárbara Correia;2013-02-08;11;F;95419880271;(11) 91392-6004;Travessa Vale Antony das Neves;Liberdade;São Paulo;SP;bárbara368@ig.com.br;630;Ana Julia Correia;Yuri Correia;2017-04-29;
7781;Yuri Nunes;2019-03-20;5;M;63286279810;(11) 91429-8185;Avenida Parque de Fonseca;Luz;São Paulo;SP;ynunes@bol.com.br;628;Maitê Nunes;Luan Nunes;2019-03-21;
7782;Vitor Gabriel Mendonça;2012-09-21;12;M;75890325425;(11) 99541-6958;Rua Trecho de Silva;Lapa;São Paulo;SP;vitor gabrielmendonça@outlook.com;633;Ana Liz Mendonça;Paulo Mendonça;2017-06-05;
7783;João Gabriel Ribeiro;2012-08-24;12;M;12857279401;(11) 98600-8995;Rua Distrito Vasconcelos;Vila Prudente;São Paulo;SP;joão gabrielribeiro@bol.com.br;633;Bruna Ribeiro;Bruno Ribeiro;2017-02-20;
7784;Paulo Pacheco;2016-04-11;8;M;42145202699;(11) 97930-2608;Alameda Pátio de Cavalcanti;Morumbi;São Paulo;SP;paulopacheco@ig.com.br;621;Brenda Pacheco;João Pacheco;2017-05-14;
7785;João Lucas Martins;2017-08-12;7;M;35030491867;(11) 95660-6311;Travessa Largo de Gomes;Luz;São Paulo;SP;jmartins@terra.com.br;618;Sofia Martins;Caio Martins;2017-08-13;
7786;Joaquim Caldeira;2010-11-30;14;M;65997429209;(11) 95080-4155;Avenida Avenida Sabrina Nascimento;Anhangabaú;São Paulo;SP;joaquim.caldeira@gmail.com;;Ana Beatriz Caldeira;Mateus Caldeira;2017-08-16;2019-10-27
